,city,lat_long,lat,lon,weather_json,temp,humidity,wind_speed,cloudiness
40,maningrida,"(-10.607909508207854, 132.83399990841588)",-10.607909508207854,132.83399990841588,"{'coord': {'lon': 132.83, 'lat': -10.61}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.51, 'pressure': 1028.69, 'humidity': 100, 'temp_min': 76.51, 'temp_max': 76.51, 'sea_level': 1028.69, 'grnd_level': 1028.69}, 'wind': {'speed': 21.61, 'deg': 118.501}, 'clouds': {'all': 0}, 'dt': 1529621645, 'sys': {'message': 0.0042, 'sunrise': 1529529928, 'sunset': 1529571343}, 'id': 0, 'name': '', 'cod': 200}",76.51,100,21.61,0
41,albany,"(-53.93091959897851, 118.2571222762831)",-53.93091959897851,118.2571222762831,"{'coord': {'lon': 118.26, 'lat': -53.93}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 38.44, 'pressure': 1023.02, 'humidity': 99, 'temp_min': 38.44, 'temp_max': 38.44, 'sea_level': 1023.06, 'grnd_level': 1023.02}, 'wind': {'speed': 34.18, 'deg': 265.001}, 'clouds': {'all': 88}, 'dt': 1529621645, 'sys': {'message': 0.0032, 'sunrise': 1529540840, 'sunset': 1529567426}, 'id': 0, 'name': '', 'cod': 200}",38.44,99,34.18,88
42,faanui,"(-6.932844894313462, -159.46641031280726)",-6.932844894313463,-159.46641031280726,"{'coord': {'lon': -159.47, 'lat': -6.93}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.45, 'pressure': 1023.02, 'humidity': 100, 'temp_min': 82.45, 'temp_max': 82.45, 'sea_level': 1023.06, 'grnd_level': 1023.02}, 'wind': {'speed': 12.59, 'deg': 80.5013}, 'clouds': {'all': 80}, 'dt': 1529621645, 'sys': {'message': 0.0033, 'sunrise': 1529599700, 'sunset': 1529641896}, 'id': 0, 'name': '', 'cod': 200}",82.45,100,12.59,80
43,arraial do cabo,"(-32.97679257991664, -31.322705149003184)",-32.97679257991664,-31.32270514900318,"{'coord': {'lon': -31.32, 'lat': -32.98}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 65.53, 'pressure': 1028.21, 'humidity': 96, 'temp_min': 65.53, 'temp_max': 65.53, 'sea_level': 1028.29, 'grnd_level': 1028.21}, 'wind': {'speed': 21.88, 'deg': 309.001}, 'clouds': {'all': 20}, 'dt': 1529621645, 'sys': {'message': 0.0035, 'sunrise': 1529572085, 'sunset': 1529607990}, 'id': 0, 'name': '', 'cod': 200}",65.53,96,21.88,20
44,chokurdakh,"(85.07617928402479, 143.08608234072875)",85.0761792840248,143.08608234072875,"{'coord': {'lon': 143.09, 'lat': 85.08}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.96, 'pressure': 1019.94, 'humidity': 99, 'temp_min': 31.96, 'temp_max': 31.96, 'sea_level': 1020.06, 'grnd_level': 1019.94}, 'wind': {'speed': 18.07, 'deg': 320.001}, 'clouds': {'all': 64}, 'dt': 1529621646, 'sys': {'message': 0.0036, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.96,99,18.07,64
45,tumannyy,"(75.54073539555876, 38.418450539133005)",75.54073539555877,38.41845053913301,"{'coord': {'lon': 38.42, 'lat': 75.54}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 36.73, 'pressure': 1021.96, 'humidity': 95, 'temp_min': 36.73, 'temp_max': 36.73, 'sea_level': 1021.96, 'grnd_level': 1021.96}, 'wind': {'speed': 10.13, 'deg': 74.0013}, 'rain': {'3h': 0.255}, 'clouds': {'all': 92}, 'dt': 1529621646, 'sys': {'message': 0.0035, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",36.73,95,10.13,92
46,kawalu,"(-12.634675493613784, 107.66711796301178)",-12.634675493613784,107.66711796301178,"{'coord': {'lon': 107.67, 'lat': -12.63}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81.1, 'pressure': 1028.21, 'humidity': 100, 'temp_min': 81.1, 'temp_max': 81.1, 'sea_level': 1028.21, 'grnd_level': 1028.21}, 'wind': {'speed': 21.94, 'deg': 112.501}, 'clouds': {'all': 88}, 'dt': 1529621646, 'sys': {'message': 0.003, 'sunrise': 1529536185, 'sunset': 1529577164}, 'id': 0, 'name': '', 'cod': 200}",81.1,100,21.94,88
47,dikson,"(88.34560560926508, 68.7930321742179)",88.34560560926508,68.7930321742179,"{'coord': {'lon': 68.79, 'lat': 88.35}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 32.41, 'pressure': 1018.24, 'humidity': 97, 'temp_min': 32.41, 'temp_max': 32.41, 'sea_level': 1018.28, 'grnd_level': 1018.24}, 'wind': {'speed': 14.34, 'deg': 236.501}, 'clouds': {'all': 8}, 'dt': 1529621616, 'sys': {'message': 0.0075, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",32.41,97,14.34,8
48,tasiilaq,"(63.49575325376293, -37.55468669045621)",63.495753253762935,-37.55468669045621,"{'coord': {'lon': -37.55, 'lat': 63.5}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 44.2, 'pressure': 1016.21, 'humidity': 98, 'temp_min': 44.2, 'temp_max': 44.2, 'sea_level': 1016.45, 'grnd_level': 1016.21}, 'wind': {'speed': 6.51, 'deg': 266.501}, 'rain': {'3h': 0.1225}, 'clouds': {'all': 92}, 'dt': 1529621634, 'sys': {'message': 0.0035, 'sunrise': 1529554375, 'sunset': 1529628682}, 'id': 0, 'name': '', 'cod': 200}",44.2,98,6.51,92
49,khatanga,"(87.1955465474091, 99.05789942452634)",87.1955465474091,99.05789942452635,"{'coord': {'lon': 99.06, 'lat': 87.2}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.42, 'pressure': 1020.75, 'humidity': 100, 'temp_min': 31.42, 'temp_max': 31.42, 'sea_level': 1020.75, 'grnd_level': 1020.75}, 'wind': {'speed': 14.94, 'deg': 272.001}, 'clouds': {'all': 88}, 'dt': 1529621646, 'sys': {'message': 0.0074, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.42,100,14.94,88
50,atuona,"(-1.5518280743063286, -130.28479623443013)",-1.5518280743063286,-130.28479623443013,"{'coord': {'lon': -130.28, 'lat': -1.55}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.66, 'pressure': 1023.42, 'humidity': 100, 'temp_min': 79.66, 'temp_max': 79.66, 'sea_level': 1023.46, 'grnd_level': 1023.42}, 'wind': {'speed': 15.05, 'deg': 126.501}, 'clouds': {'all': 68}, 'dt': 1529621647, 'sys': {'message': 0.0045, 'sunrise': 1529592131, 'sunset': 1529635451}, 'id': 0, 'name': '', 'cod': 200}",79.66,100,15.05,68
51,hilo,"(20.144952758968373, -138.3826300767016)",20.14495275896837,-138.38263007670162,"{'coord': {'lon': -138.38, 'lat': 20.14}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 72.55, 'pressure': 1030.07, 'humidity': 100, 'temp_min': 72.55, 'temp_max': 72.55, 'sea_level': 1030.07, 'grnd_level': 1030.07}, 'wind': {'speed': 19.3, 'deg': 58.5013}, 'clouds': {'all': 56}, 'dt': 1529621647, 'sys': {'message': 0.007, 'sunrise': 1529591702, 'sunset': 1529639769}, 'id': 0, 'name': '', 'cod': 200}",72.55,100,19.3,56
52,maldonado,"(-35.93498245714719, -55.11995464278648)",-35.934982457147186,-55.119954642786475,"{'coord': {'lon': -55.12, 'lat': -35.93}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 54.46, 'pressure': 1030.48, 'humidity': 100, 'temp_min': 54.46, 'temp_max': 54.46, 'sea_level': 1030.43, 'grnd_level': 1030.48}, 'wind': {'speed': 31.79, 'deg': 233.501}, 'clouds': {'all': 0}, 'dt': 1529621647, 'sys': {'message': 0.0219, 'country': 'UY', 'sunrise': 1529578258, 'sunset': 1529613243}, 'id': 3440939, 'name': 'Punta del Este', 'cod': 200}",54.46,100,31.79,0
53,sambalpur,"(21.441956873178583, 84.1460791714556)",21.441956873178587,84.1460791714556,"{'coord': {'lon': 84.15, 'lat': 21.44}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 76.6, 'pressure': 990.11, 'humidity': 93, 'temp_min': 76.6, 'temp_max': 76.6, 'sea_level': 1014.83, 'grnd_level': 990.11}, 'wind': {'speed': 4.09, 'deg': 192.001}, 'clouds': {'all': 24}, 'dt': 1529621648, 'sys': {'message': 0.0032, 'country': 'IN', 'sunrise': 1529538127, 'sunset': 1529586514}, 'id': 1257073, 'name': 'Sāson', 'cod': 200}",76.6,93,4.09,24
54,tessalit,"(19.403960555215278, 1.4383605879021388)",19.40396055521528,1.4383605879021388,"{'coord': {'lon': 1.44, 'lat': 19.4}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 83.8, 'pressure': 961.5, 'humidity': 13, 'temp_min': 83.8, 'temp_max': 83.8, 'sea_level': 1022.82, 'grnd_level': 961.5}, 'wind': {'speed': 10.36, 'deg': 47.0013}, 'clouds': {'all': 0}, 'dt': 1529621648, 'sys': {'message': 0.0029, 'country': 'ML', 'sunrise': 1529558229, 'sunset': 1529606118}, 'id': 2597449, 'name': 'Région de Kidal', 'cod': 200}",83.8,13,10.36,0
55,ancud,"(-40.87976613608815, -84.99323385996952)",-40.87976613608815,-84.99323385996951,"{'coord': {'lon': -84.99, 'lat': -40.88}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 53.56, 'pressure': 1036.47, 'humidity': 100, 'temp_min': 53.56, 'temp_max': 53.56, 'sea_level': 1036.43, 'grnd_level': 1036.47}, 'wind': {'speed': 24.07, 'deg': 258.001}, 'clouds': {'all': 92}, 'dt': 1529621648, 'sys': {'message': 0.0039, 'sunrise': 1529586296, 'sunset': 1529619545}, 'id': 0, 'name': '', 'cod': 200}",53.56,100,24.07,92
56,hambantota,"(2.0600419504980607, 85.51865945604334)",2.0600419504980607,85.51865945604335,"{'coord': {'lon': 85.52, 'lat': 2.06}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 84.25, 'pressure': 1023.18, 'humidity': 100, 'temp_min': 84.25, 'temp_max': 84.25, 'sea_level': 1023.14, 'grnd_level': 1023.18}, 'wind': {'speed': 7.11, 'deg': 219.501}, 'clouds': {'all': 68}, 'dt': 1529621648, 'sys': {'message': 0.003, 'sunrise': 1529539956, 'sunset': 1529584027}, 'id': 0, 'name': '', 'cod': 200}",84.25,100,7.11,68
57,new norfolk,"(-52.3258049643794, 140.33154540907157)",-52.325804964379394,140.33154540907157,"{'coord': {'lon': 140.33, 'lat': -52.33}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 41.68, 'pressure': 1011.03, 'humidity': 92, 'temp_min': 41.68, 'temp_max': 41.68, 'sea_level': 1011.07, 'grnd_level': 1011.03}, 'wind': {'speed': 29.37, 'deg': 292.001}, 'rain': {'3h': 0.245}, 'clouds': {'all': 48}, 'dt': 1529621649, 'sys': {'message': 0.0027, 'sunrise': 1529535004, 'sunset': 1529562667}, 'id': 0, 'name': '', 'cod': 200}",41.68,92,29.37,48
58,pirganj,"(25.831143903092126, 88.36827369975254)",25.831143903092126,88.36827369975254,"{'coord': {'lon': 88.37, 'lat': 25.83}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 76.15, 'pressure': 1010.7, 'humidity': 95, 'temp_min': 76.15, 'temp_max': 76.15, 'sea_level': 1014.79, 'grnd_level': 1010.7}, 'wind': {'speed': 7.52, 'deg': 65.5013}, 'rain': {'3h': 1.5375}, 'clouds': {'all': 88}, 'dt': 1529621649, 'sys': {'message': 0.0033, 'country': 'BD', 'sunrise': 1529536549, 'sunset': 1529586066}, 'id': 1337239, 'name': 'Pirgaaj', 'cod': 200}",76.15,95,7.52,88
59,port alfred,"(-77.66571537498841, 46.01423954931627)",-77.66571537498841,46.01423954931627,"{'coord': {'lon': 46.01, 'lat': -77.67}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': -64.98, 'pressure': 632.31, 'humidity': 0, 'temp_min': -64.98, 'temp_max': -64.98, 'sea_level': 1067.24, 'grnd_level': 632.31}, 'wind': {'speed': 8.86, 'deg': 158.001}, 'clouds': {'all': 20}, 'dt': 1529621649, 'sys': {'message': 0.0035, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-64.98,0,8.86,20
60,lucea,"(18.03446982817465, -79.00901571160512)",18.034469828174647,-79.00901571160513,"{'coord': {'lon': -79.01, 'lat': 18.03}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 82, 'pressure': 1026.67, 'humidity': 100, 'temp_min': 82, 'temp_max': 82, 'sea_level': 1026.75, 'grnd_level': 1026.67}, 'wind': {'speed': 17.69, 'deg': 121.501}, 'clouds': {'all': 0}, 'dt': 1529621649, 'sys': {'message': 0.0033, 'country': 'JM', 'sunrise': 1529577703, 'sunset': 1529625266}, 'id': 3489331, 'name': 'Negril', 'cod': 200}",82.0,100,17.69,0
61,east london,"(-72.46174365674509, 50.91701740566427)",-72.46174365674509,50.917017405664275,"{'coord': {'lon': 50.92, 'lat': -72.46}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': -44.01, 'pressure': 671.71, 'humidity': 72, 'temp_min': -44.01, 'temp_max': -44.01, 'sea_level': 1038.66, 'grnd_level': 671.71}, 'wind': {'speed': 17.81, 'deg': 123.501}, 'clouds': {'all': 24}, 'dt': 1529621621, 'sys': {'message': 0.0052, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-44.01,72,17.81,24
62,bluff,"(-82.33089809658212, 156.0866118328084)",-82.33089809658213,156.0866118328084,"{'coord': {'lon': 156.09, 'lat': -82.33}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': -32.13, 'pressure': 782.27, 'humidity': 43, 'temp_min': -32.13, 'temp_max': -32.13, 'sea_level': 1018.76, 'grnd_level': 782.27}, 'wind': {'speed': 5.06, 'deg': 259.501}, 'clouds': {'all': 44}, 'dt': 1529621650, 'sys': {'message': 0.005, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-32.13,43,5.06,44
63,bloemfontein,"(-29.726505695309626, 26.116675429320395)",-29.726505695309626,26.11667542932039,"{'coord': {'lon': 26.12, 'lat': -29.73}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 32.77, 'pressure': 868.12, 'humidity': 70, 'temp_min': 32.77, 'temp_max': 32.77, 'sea_level': 1040.32, 'grnd_level': 868.12}, 'wind': {'speed': 2.71, 'deg': 291.501}, 'clouds': {'all': 0}, 'dt': 1529621650, 'sys': {'message': 0.0035, 'country': 'ZA', 'sunrise': 1529557828, 'sunset': 1529594672}, 'id': 953987, 'name': 'Republic of South Africa', 'cod': 200}",32.77,70,2.71,0
64,macau,"(-4.741857466237661, -36.25961234543297)",-4.741857466237661,-36.25961234543297,"{'coord': {'lon': -36.26, 'lat': -4.74}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.92, 'pressure': 1029.99, 'humidity': 99, 'temp_min': 80.92, 'temp_max': 80.92, 'sea_level': 1030.03, 'grnd_level': 1029.99}, 'wind': {'speed': 21.94, 'deg': 133.001}, 'clouds': {'all': 44}, 'dt': 1529621650, 'sys': {'message': 0.0041, 'country': 'BR', 'sunrise': 1529569896, 'sunset': 1529612551}, 'id': 3399179, 'name': 'Galinhos', 'cod': 200}",80.92,99,21.94,44
65,warqla,"(27.352917321107682, 4.928440553162545)",27.35291732110768,4.928440553162545,"{'coord': {'lon': 4.93, 'lat': 27.35}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 73.81, 'pressure': 968.96, 'humidity': 26, 'temp_min': 73.81, 'temp_max': 73.81, 'sea_level': 1026.95, 'grnd_level': 968.96}, 'wind': {'speed': 8.41, 'deg': 45.0013}, 'clouds': {'all': 0}, 'dt': 1529621651, 'sys': {'message': 0.0039, 'sunrise': 1529556371, 'sunset': 1529606301}, 'id': 0, 'name': '', 'cod': 200}",73.81,26,8.41,0
66,aklavik,"(66.89676231863848, -139.67875335651178)",66.89676231863848,-139.67875335651178,"{'coord': {'lon': -139.68, 'lat': 66.9}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 73.36, 'pressure': 956.55, 'humidity': 33, 'temp_min': 73.36, 'temp_max': 73.36, 'sea_level': 1021.92, 'grnd_level': 956.55}, 'wind': {'speed': 9.75, 'deg': 113.501}, 'clouds': {'all': 64}, 'dt': 1529621651, 'sys': {'message': 0.0198, 'country': 'CA', 'sunrise': 0, 'sunset': 0}, 'id': 6093114, 'name': 'Old Crow', 'cod': 200}",73.36,33,9.75,64
67,tiksi,"(83.97470146648402, 132.676444424377)",83.974701466484,132.676444424377,"{'coord': {'lon': 132.68, 'lat': 83.97}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.78, 'pressure': 1023.02, 'humidity': 100, 'temp_min': 31.78, 'temp_max': 31.78, 'sea_level': 1023.02, 'grnd_level': 1023.02}, 'wind': {'speed': 13.82, 'deg': 309.001}, 'clouds': {'all': 68}, 'dt': 1529621651, 'sys': {'message': 0.0032, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.78,100,13.82,68
68,bakhtiyarpur,"(25.581478673199797, 85.50378775881404)",25.5814786731998,85.50378775881404,"{'coord': {'lon': 85.5, 'lat': 25.58}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 91.4, 'pressure': 998, 'humidity': 59, 'temp_min': 91.4, 'temp_max': 91.4}, 'visibility': 3500, 'wind': {'speed': 11.81, 'deg': 73.5013}, 'clouds': {'all': 40}, 'dt': 1529618400, 'sys': {'type': 1, 'id': 7796, 'message': 0.0031, 'country': 'IN', 'sunrise': 1529537271, 'sunset': 1529586721}, 'id': 1277684, 'name': 'Bakhtiyarpur', 'cod': 200}",91.4,59,11.81,40
69,excelsior springs,"(39.48572877151895, -94.29458709176603)",39.48572877151896,-94.29458709176605,"{'coord': {'lon': -94.29, 'lat': 39.49}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 70.45, 'pressure': 1007, 'humidity': 83, 'temp_min': 69.8, 'temp_max': 71.6}, 'visibility': 16093, 'wind': {'speed': 9.17, 'deg': 320}, 'clouds': {'all': 90}, 'dt': 1529619000, 'sys': {'type': 1, 'id': 1646, 'message': 0.0064, 'country': 'US', 'sunrise': 1529578223, 'sunset': 1529632081}, 'id': 4394655, 'name': 'Lathrop', 'cod': 200}",70.45,83,9.17,90
70,qaanaaq,"(83.0026888065162, -68.07636924386138)",83.0026888065162,-68.07636924386138,"{'coord': {'lon': -68.08, 'lat': 83}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.96, 'pressure': 971.47, 'humidity': 99, 'temp_min': 31.96, 'temp_max': 31.96, 'sea_level': 1015.15, 'grnd_level': 971.47}, 'wind': {'speed': 1.3, 'deg': 60.0013}, 'clouds': {'all': 76}, 'dt': 1529621652, 'sys': {'message': 0.0045, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.96,99,1.3,76
71,sentyabrskiy,"(31.9453702894384, 163.54473036336543)",31.9453702894384,163.54473036336543,"{'coord': {'lon': 163.54, 'lat': 31.95}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 73.36, 'pressure': 1024.4, 'humidity': 100, 'temp_min': 73.36, 'temp_max': 73.36, 'sea_level': 1024.52, 'grnd_level': 1024.4}, 'wind': {'speed': 14.79, 'deg': 330.501}, 'rain': {'3h': 0.13}, 'clouds': {'all': 20}, 'dt': 1529621652, 'sys': {'message': 0.0032, 'sunrise': 1529517628, 'sunset': 1529568899}, 'id': 0, 'name': '', 'cod': 200}",73.36,100,14.79,20
72,sitka,"(46.45074015163377, -140.39955657249268)",46.45074015163378,-140.39955657249268,"{'coord': {'lon': -140.4, 'lat': 46.45}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 51.13, 'pressure': 1036.72, 'humidity': 100, 'temp_min': 51.13, 'temp_max': 51.13, 'sea_level': 1036.68, 'grnd_level': 1036.72}, 'wind': {'speed': 8.52, 'deg': 353.001}, 'clouds': {'all': 64}, 'dt': 1529621653, 'sys': {'message': 0.0036, 'sunrise': 1529587749, 'sunset': 1529644690}, 'id': 0, 'name': '', 'cod': 200}",51.13,100,8.52,64
73,peniche,"(41.31421592118829, -15.171506064627522)",41.314215921188286,-15.171506064627524,"{'coord': {'lon': -15.17, 'lat': 41.31}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.46, 'pressure': 1035.66, 'humidity': 99, 'temp_min': 63.46, 'temp_max': 63.46, 'sea_level': 1035.7, 'grnd_level': 1035.66}, 'wind': {'speed': 23.06, 'deg': 43.0013}, 'clouds': {'all': 88}, 'dt': 1529621653, 'sys': {'message': 0.0028, 'sunrise': 1529558868, 'sunset': 1529613452}, 'id': 0, 'name': '', 'cod': 200}",63.46,99,23.06,88
74,lompoc,"(27.670179038086175, -126.0259716578859)",27.67017903808617,-126.02597165788592,"{'coord': {'lon': -126.03, 'lat': 27.67}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 65.98, 'pressure': 1031.77, 'humidity': 100, 'temp_min': 65.98, 'temp_max': 65.98, 'sea_level': 1031.73, 'grnd_level': 1031.77}, 'wind': {'speed': 17.63, 'deg': 16.0013}, 'clouds': {'all': 8}, 'dt': 1529621653, 'sys': {'message': 0.0037, 'sunrise': 1529587762, 'sunset': 1529637780}, 'id': 0, 'name': '', 'cod': 200}",65.98,100,17.63,8
